3.69486	612055	1733020
3.70135	611839	3076220
3.70154	557542	3076220
3.70944	573144	3076220
3.71537	573111	1733020
3.71782	588939	1733020
3.72699	588982	1733020
3.72928	557613	389820
3.74499	580851	3076220
3.76005	611839	3076220
3.76426	580783	3076220
3.76908	573303	105120
3.77029	612132	1733020
3.77267	557717	3076220
3.77386	580792	3076220
3.77507	557547	3076220
3.79062	588915	3076220
3.79913	581126	2920
3.80326	557542	3076220
3.80501	581099	3076220
3.81472	581120	4380
3.825	580851	3076220
